用户名,评论时间,评论内容,评分,赞同数
影错强,2022-12-08 00:10:54,还不错，短短74分钟，倒也拍得干净利落，故事足够简单也不乏味，台词也有点意思，而重点的武打设计挺彪悍也好看也精彩，主角瞎子的抽刀运刀有日本黄金时代的武士风格，看得出导演应该是看过不少，起码像《座头市》这样的经典盲人武士片大概率是看过的，本来日本的武士片与中国的武侠片也算是同样的范畴，所以导演肯定是有糅合武士片与武侠片的特色。谢苗不用说是个好苗子，可惜的是现在已经不红了，而武侠片也是江河日下。其实此片可以拍摄续集，讲一讲瞎子之前的故事，看得出他之前不瞎还是个人物，如果有续集，原班人马我还是想看看的。此片可以与《绣春刀》为伍了。,40,0
豆友191263654,2022-06-04 21:21:15,前几分钟有点那意思，美术摄影不错，动作戏可以再流畅些 到女主哥哥回来开始拉垮了，谢苗表演痕迹太重，演大侠不用使劲儿，松弛克制，说台词也太用力，仿佛在说快看我的下颌线！快看我学的谷子地！女主演的也很套路，电影学院暑假作业的感觉，判官也喊着演，是导演的失控,20,7
纳兰风澈,2022-06-08 03:56:06,"简单的故事,行云流水的动作!",40,4
邮差总按两次铃,2022-06-08 01:07:20,盲剑客的皮，剑戟片的骨，光影也是樱花味儿。这网大真算不错了,40,1
搬砖侠,2022-06-04 11:53:47,纯武侠题材，在网大领域值得肯定，武打动作也算认真，谢苗毕竟有功夫底子，故事简单直接快意恩仇，但还是老问题，滥用美术和特效，角色塑造浮夸，网大通病。,20,0
小A,2022-10-05 18:07:03,飞机上看的。质感有。,30,0
深夜的阿斯伯格,2022-07-04 08:20:59,更像是一个日本幕府的故事,30,1
Caraxes,2023-04-22 13:45:27,在网大体系里绝对算是上乘之作。用李白五言诗篇开头结尾，应短平快的叙事节奏，视听风格很有想法，但也很杂糅，看得出深受act游戏、日本剑戟片之类的影响，盲侠的动作风格也很座头市，期待第二部。,30,0
JQ,2022-07-09 04:21:33,又上当了，无趣的片子，一个人大杀四方眼都不眨（哦，人家是瞎子，确实不用眨眼）干翻几百个，画面不美音乐无感，都2202年了还给我看这种，更可笑的是多瑙评分竟然9.5，呵呵！,20,4
楚大刀,2022-06-18 18:12:11,侠以武乱禁，这是我们呼唤英雄的原因。目中无人，心中有义。就是时长太短，仓促了点。,50,2
假迷影真胖叔,2023-02-18 08:08:20,3.0。1.打戏快速剪辑，有板有眼，酷刑和私刑，有模有样。2.服化道简陋，表演及格以下。3.中国版《疾速追杀》。,30,0
孔府小鱼,2022-06-14 21:18:00,少做少错型的网大，故事体量不大就不拍那么多乱七八糟，也行。,30,1
L.C.,2022-11-26 16:46:06,他为萍水相逢的这个女人单刀赴会，不是因为别的，只是因为心中的侠义二字未死。看完感动又失落，希望她好好活，配得起他拼命换来的一生。PS:一部网大拍成这样太燃了，梦想没有界限。,40,0
梅花野老,2022-08-04 14:55:17,怎么说呢，很简单的一个故事。一个侠客行侠仗义，开挂到处杀人。可是动作场面不知道是不是因为经费，捉襟见肘。我知道男主在装逼，但老觉得他没装够，蜻蜓点水就没了。然后插叙倒叙的故事真没必要，因为没看前面的剧情，中途看肯定会很懵，故事本身就很简单，还不是按照时间线来叙事。,30,0
得儿然,2023-02-03 13:09:39,虽然打戏不多，但是闭眼的打戏是可以加分的,40,0
Timing,2022-06-08 23:03:56,m22108：雪夜窗台，摄影光影很赞。人瞎心不瞎，苦命人互助。故事需再打磨打磨。,30,1
影君子,2022-06-06 11:04:14,名字完美...一语双关  整体说故事逻辑性缺陷明显...但是画面及动作戏确实非常完美   很多构图完全就是可以用来做壁纸...,40,3
殷羽sama,2022-06-06 11:59:23,近来少见的旧式武侠，打戏干净利落，镜头运用漂亮，色调古意盎然，唯一有点出戏的是配乐（吉他是怎么回事怎样也配个琵琶吧？）……不过并不伤大雅。剧情本身有些简单粗暴，就是要给身怀绝技大隐于市的男主找一个战的理由，而除暴安良锄强扶弱路见不平无疑就是最好的理由。官府腐败无法伸张正义，豪门公子恣意杀人强暴，逼得弱民无处寻求公道——这种时候人心就会呼唤大侠的存在。所以，大家理解为啥这故事得放在唐朝，还得是安史之乱之后——了吧—-整体不错，可给四星,40,1
开飞机的舒马赫,2022-10-23 14:54:44,"一双错骨手，一把听风刀，一招楼兰斩，事了拂衣去，深藏功与名说它是电影，可能并不合适，但是就是爽到了让我更惊呼的可能这不就是镖人嘛，还有之狼，并不需要太多的合理性，就是把整个高潮都推给你，最后那个谢苗不就是小时候的新少林五祖吗？",30,1
超cute侠,2022-06-25 22:31:17,影像质感上要比普通网大强出一个身位，就是剧本没跟上，所以也没几场文戏，全靠剪辑和动作撑下来，谢苗饰演的捉刀人有日本盲侠的概念，结尾黑夜落雪也是营造出主角眼盲的万籁俱寂感。,30,0
理易封,2022-06-09 14:34:53,剧情是俗之大俗，好在几个动作场面还可以,20,2
古始渐中上更全,2022-12-30 14:40:54,武侠复仇，打戏爽快！场景和打光都漂亮,50,0
逗逼男神,2022-06-11 12:53:00,好久不见的这样快意恩仇的武侠！网大能拍出这样的质感也属实难得！除了特效有些浮夸，整体框架是类似伸冤人和疾速系列一样的复仇动作片。至于为何杀人作恶时瞎子没察觉到，就只能理解为醉酒睡过去了……毕竟细追究约翰威克那么猛还不是被几个小流氓打趴下当面把狗杀了……,40,4
huyouyou,2022-06-12 16:14:03,精悍+精良+精致，古风武侠片，各种武器+弓箭，宇文家设计得更像日本黑手党派，还有一个日式族徽。PS：没想到长大了的谢苗这么丑。#20220612,50,0
曼靑,2022-07-16 22:23:51,开头的「十步杀一人 千里不留行」，对应了结尾的「事了拂衣去 深藏身与名」，导演读懂了李白《侠客行》的浪漫。居然只有74分钟，一气呵成地看完。网络大电影里的难得佳作，运镜台词和服化道算是用心、再加上谢苗一身干净利落的真功夫，一点都不输现在动辄就大制作的武侠片。捉刀人，顾名思义就是江湖人士替州县代缉法外之徒以求悬赏，捉到办事 用命换钱。「目中无人，心有公道。」一身好武艺的捉刀人成瞎子一心为帮酒铺灭门案的酒娘报仇，既是为了答谢她喜宴的一坛美酒之恩、也是为了秉持心中的正义。虽然故事情节简单 但少了些阴谋论的弯弯绕绕、反而看得非常畅快。从当年《新少林五祖》里的小洪文定 到现在的侠客硬汉，谢苗像电影中饰演的捉刀人一样，一直默默地在做自己觉得对的事，他的成稳低调不应该成为他被淹没的理由，期待看到他更多的好电影。,40,0
春三十,2022-06-16 18:10:49,拍得真好啊！别说网大，内地院线电影近年哪有武侠片可看！内核是《长安十二时辰》的悲愤。男女主是瞎子和琴娘吧，倪燕人设是一个单薄的标准武侠药引子。谢苗真好。魏君子单恋港片这么多年，终于完成一部自学成才的电影了。,40,1
后素,2022-12-01 22:13:48,已经很久没有人愿意认真讲好一个简单纯粹的故事了,40,2
虚空尽无,2022-06-07 23:56:19,可圈可点，还可以拍续集，谢苗怎么就发展成武打明星呢,30,1
咿呀喂,2022-06-03 21:03:56,硬伤是本子，能不能有点想象力,30,6
半逗,2022-06-13 23:44:08,服化道、音乐、美术、特效、镜头等等都貌似高级货，可惜仍然无法把烂大街的剧本、漏洞百出的细节包装到更高的层次，加上男主演的不济，整部电影不过是一本地摊上的《如来神掌》。,20,1
开膛手贝塔,2022-06-13 23:10:04,知道自己要什么，你未必能得到。知道自己不要什么，你至少不会失去。,30,1
Hushnore,2022-08-02 01:25:54,网大新标杆,30,0
木木三又二,2023-02-27 23:47:16,放在粗制滥造的网大中算是精品了。在成本有限的条件下做出了院线片的质感，近些年少有的武侠佳片，不愧是魏君子帮忙把控制片的。故事极其简单但讲述方法讨巧，打乱时间线让故事增加悬疑感，让观众有解密的快感，更加吸引人。并且铺垫少，进戏快，节奏也很好，没有一丝拖沓。时长虽然很短，但依然做到了张弛有度。本片最大的优点就是动作场面，套招精彩，打戏力度感十足，尺度够大，而最后一场动作戏最为精彩，编排创意满分，火刀非常帅，最大的惊喜则是战斗结束时舞台化风格的画风，高光+飞雪+黑背景，太美了。给美术组个赞。影片的缺点也十分明显，首先就是主要角色的演员的脸都不适合古装，特别出戏，尤其两位女演员。谢苗的脸和体型也有点太瘦了。最适合古装的竟然是反一号。还有就是劣质的后期配音，听起来非常难受。剧情张力也不够。6.5分。,40,0
林不空,2022-08-06 00:33:30,爱装逼Archer被满怒气的Saber近身瞬秒。说正经的：质感顶级，只在网络上映太可惜了，吉尔拉很惊喜！,40,1
壹佰伍拾號,2022-08-02 17:55:45,盲剑客，类似座头市，但是一些文案镜头很多余，没有明显的风格，不够老练。其实还行，三星，但最近国内没什么好片，这不算不错的了。,40,0
寡狗,2022-08-27 15:26:00,着实惊艳的一部武侠网大，电影质感上虽不能和《绣春刀》相比，但重要的是氛围，氛围有了感觉就有了，就像当年那些布景简陋的TVB武侠剧，我们也看的不亦乐乎，主要还是因为被里面的人物剧情以及营造的江湖侠义氛围所打动，这点美国的西部片日本的剑戟片都有共同点，都是江湖儿女侠义恩仇的主题，这部网大做的相当出色，拳拳到肉颇具痛感的干练凌厉的打斗动作，以及一定水准的剪辑运镜，保证了这部作品的质量，故事本身也比较纯粹好懂，让大部分人都能理解欣赏就是一部网大的成功。,40,0
明风,2022-06-25 13:34:44,好复古的武侠味儿，故事后半略潦草，但是又有什么关系呢，喜欢。,40,0
SleepWalker,2023-01-15 17:37:31,能看，但是体量限制，片长如此，也就自然无法在情节和人物上打磨，运镜、构图营造了尚可的武侠意境，但是台词出来又是破功的，达不到院线水准。,30,1
非人类shang,2022-06-10 17:41:21,武侠感很够，动作虽然还是有些慢动作的无聊，但整体还是流畅犀利的，场景有几处很美，谢苗惊喜了，4星支持一下吧。,40,1
烈焰红唇龙,2022-06-07 23:12:17,必须对网大改观了，有很多前人类型片的影子和脉络，也很粗糙，但看得出用了些心思，无论是镜头语言还是剪辑。赞同热门影评第一的那位，找个好的编剧，拾掇拾掇剧本。不要老是用四十年前邵氏《目无王法》的那套借古讽今～,30,1
墨白。,2022-06-03 15:34:16,就算还可以。虽然剧情一般还多少有点硬扯，但灯光和质感还是喜欢的,30,4
Fleurs.哼哼,2022-06-12 21:49:07,"杀人偿命，只是想要个公道，在这个地方生活了这么多年，才知道这是一个没有王法的地方。就想要个公道!
Ps:谢苗这么多年干啥去了，可以考虑找找徐浩峰",30,1
李大米,2022-06-16 15:42:31,鼓励多一星，说实话令人惊喜，还有人在坚持用心拍武侠，令人感动，真羡慕，去年看到一个蛮喜欢的武侠ip改编动画，跟进了几个月，项目还是因为疫情各种原因搁置了，叹气，我也好想写武侠。,40,2
木偶,2023-01-01 14:49:40,有风格有腔调，简洁凌厉，有大醉侠和座头市的既视感，结尾高潮更像是日本剑客电影。算是完成度极高的网大。,40,0
持尘,2023-04-23 20:09:13,挺好，武侠之快意恩仇,40,0
亲爱的猥琐猪,2022-06-16 00:04:40,感觉可以完全去掉台词，以默剧形式拍，也不影响理解。褒义来看是镜头语言高效传达了，节奏也不错；不足而言是剧情太老套而台词多冗余装深沉。一个想不通的地方是琵琶女的命运，这个人到底只是出来牺牲以加深主角决心吗（男人战斗女人逃，想到《绣春刀》，抱打不平出手相救又想到短片《风雨廊桥》）？反派用箭，较大程度限制了最终战的酣畅淋漓（除非走《箭士柳白猿》那种风格，可以从容演绎弓对枪，这部我倒觉得有些《暴裂无声》的气质）。引用李白《侠客行》起始、收尾有气势的，要是整个背景再拔高一些就更好，不过现在也不错，最近唐山事件正让人们渴求当代的正义侠客，客倒络绎不绝、事不关己旁观，侠已是瞎了。到底是谁“目中无人”？,40,1
不脱袜子同学,2022-07-12 14:57:04,还可以，短小精干，为啥没人找谢苗演戏呢，有点可惜,30,0
鲜有废客,2022-06-15 23:22:39,"3.5分。谢苗的张涵予化，说不上演技到底多么高超，但的确适合他了，他找到了《集结号》里谷子地的状态，一个为了固执地不断追求某个信念的形象，看着还算过瘾。不过这片子给人最大的感受，有两点，一个是对香港老派武侠片的复古，江湖与庙堂，草芥与权贵，公道与私利，这些极端二元对立的命题，在这部片子里再次得到重现。另一个则是香港黄金时期动作片里的“尽皆过火，尽是癫狂”的味道，用酒味来辨识方位，用刀刃来擦起火花，将琴弦用作杀人武器，皆是如此。",30,1
安蓝·怪伯爵𓆝𓆟𓆜,2022-06-23 14:14:22,觉得还可以更雕琢一下。,30,0
白天星,2022-06-08 21:21:31,傅红雪和座头市结合体,-t,3
韩先生的电影,2022-06-05 16:19:04,作为小成本网大，真的还不错，但没得拔高，谢苗的气质和演技确实差了些，最后非要来个“火刀”特效，真的是画蛇添足。,30,2
大屿,2022-06-15 04:27:06,动作戏加一星鼓励。。。大家都说剧情简单，这哪是简单？这剧情 简直是降智，全员人物单薄 太过服务于剧情，潦草，太多地方为了装而装。,30,1
麻木粮姜,2022-06-27 13:17:32,抄袭座头市有意思吗,20,1
付玲,2022-06-12 19:36:52,中南海保镖的儿子就是不一样。,40,1
薛同,2022-08-21 23:29:45,"剧情薄弱，人物刻板，动作中规中矩并未让人耳目一新，女演员集体台词功底弱……

这要是上了院线，不知道能不能包住不破六分，网大反而一众吹捧了。

没懂怎么来的这么高的评分，影评也几乎清一色五星，我这次可能又不合时宜了……",20,1
207,2023-02-25 22:20:40,简单清纯,40,0
汤米,2022-06-03 23:31:38,捉刀人？没有赏金猎人的意思吧，这词儿用的怪怪的。结尾还自己点评事了拂衣去有点傻。拍的挺认真的,30,7
滕雅望,2022-06-04 12:07:11,快意恩仇或一笑泯恩仇,40,3
国王KING,2022-07-07 15:31:33,3.5。有几帧打斗戏挺有美感的。,30,0
素衣染天香,2022-07-09 02:37:12,没法给四星。武侠片来说。合格及以上了。并且在开头赌场以及雨夜围杀那几分钟里。我隐隐看出一些古朴的武侠之意。但故事从倪燕呢开始。。就开始泄气。故事不管从台词还是剧情，都过于满了。编剧着急着发泄那点主题。这还有没有王法了。然后尽力让一个本来可以拍的挺起伏的故事，就这么平缓的滑过去了，如果没有那几场精彩的打戏，真的毫无亮点。但打戏真的好。希望男主接个更有质感点的剧本。,30,0
Bluelululu,2023-01-01 16:47:54,为什么现在没人拍武侠片了呢？明明还是有优秀武打演员，观众也是想看的啊。可能是拍电影的没几个相信侠了，也不理解武。,40,1
一实,2022-06-04 14:46:54,好看！难得！,40,3
大纠结师,2023-02-28 23:05:01,各方面水准都接近小成本电影的top，剧情上最大的硬伤是反派一介弓兵，最后为啥要跑上跟前去哔哔，然后被反杀，经典反派死于话多吗，也太蠢了,40,0
Ö,2022-06-13 10:55:13,简单的武侠故事，经典的剧情没有加特别复杂内涵但是江湖该有的也有：一个高手瞎子在琴娘的帮助下以悬赏犯人赚赏金，一次任务因为一碗酒替含冤的酿酒女讨公道手刃真凶。画面拍得特别好，看的时候总想到王家卫的风格，如果角色声音都低沉一些可能更好，比如女主角的声音换成张曼玉那种声线会不会感觉更有内涵一些？结局琴娘去世了有点伤感，大家都在夸男主侠义心肠，却无人提明知结局仍为之的琴娘的勇敢。,50,4
水寒344,2022-06-21 19:22:35,好！,50,2
唐伯虎点蚊香,2023-02-22 18:14:52,谢苗怎么就是火不起来呢,50,5
地铁里的季风,2022-06-26 17:03:30,故事线就简单地一根，帮助女人的动机稍微弱了点，画面，服化道在网大里算还可以,30,0
Rex,2022-06-04 08:05:00,虽为网络电影，但武打部分却是近年最佳之一。剧本稍显稚嫩，剧情进展也有过于潦草的地方，但许多场景质感相当精良，也可以看出剧组很用心了,30,5
null,2023-04-12 18:44:55,拍得挺粗暴硬朗的，就是道具上再考究一些就更好了。,30,0
羽夜祭,2022-07-13 23:22:42,摄影很好，有用心做画面设计。故事比较简单。,30,0
孤狼,2022-07-09 11:27:51,总归干净利落吧,30,0
花渡,2022-06-19 22:10:32,一语双关的片名在打出的瞬间就将影片的形与魂直接苍劲绘出。导演的这种心思与美术功底注定了这片子不会差，不过粗糙简单的故事底子使得影片有些像证明自己能力的学生作品。不用故事征艳，而是用审美、技法、配乐、调度来向资本与观众证明自己不俗的实力。杨秉佳也确实做到了。继徐浩峰之后国产能够让人眼前一亮的兵器打斗，杂糅进John Wick式流畅杀戮搭配上黑白色调的写意背景，让观众着实酣畅淋漓。急促鼓点也让影片的质感上升了一个台阶，希望爱奇艺能够多多营销这部影片吧。,40,2
一天,2022-06-13 15:21:38,故事有点老套了，但是制作很棒，动作场面也很舒服有创意，这个捉刀人…悬赏令…BGM是在致敬老牛仔吗？,30,1
猫小珥,2022-06-07 00:14:18,瑕疵当然还有许多瑕疵 但是近年来这种简单干脆的故事已经不多了 这本是华语武侠电影的方向 直接 纯粹 却夹杂了太多桎梏 没有了资本的束缚 反而可以空手一搏 谢苗本是童星出道 原本和释小龙是有望接班国内动作明星位置的 可是时运不济 一直没能再次出圈挤入一线 不知道该说是资源不好还是运气不佳 但愿未来能有所转机,30,0
pksky,2022-11-26 19:34:05,演员、动作、剧情、配乐、画面都在线，即便作为院线片也很不错，制作上乘的网剧…虽然有座头市的痕迹，尤其那段萨满舞咋看咋像东瀛风…琴娘挺不错…,40,0
魁建国☘,2022-06-03 16:39:10,之前看过杨秉佳编剧的东北警察故事，这次看了他自编自导的目中无人，感觉并没有失望。他的风格蛮有些古早香港武打电影的风范，武打动作很流畅，画面也颇有大制作的风范。从头到尾都是咣咣咣地打，像超英片一样打得很爽。,50,10
温岭阿浪,2022-06-03 12:55:50,"就只想看一部让人热血沸腾的爽片，这部电影正好满足我的期待。
童星出生的谢苗，演技和武打功底都非常扎实。以盲侠为主角的电影近年来还是比较少见的，我挺喜欢这种给人设做减法的主角，他们的弱项反倒成为影片中的看点。
本片服化道比较精致，打戏也很丰富，个人比较喜欢雪中的那场械斗，既刺激又充满美感。",40,8
Galore,2022-06-03 12:56:16,很久没有看过武侠动作片了，颇有之前大手笔古装电影的精良制作与细节。故事简单紧凑，矛盾冲突围绕“公道”展开，多线背景并行却不混乱，侠义的表现也很热血，服化道、场景、调色都十分耐看，雪景和雨景两场打戏作为一部网络电影可圈可点，过瘾！,40,5
十年一觉,2022-06-11 16:42:27,质感不错，故事和人物稍显单薄,30,0
春山,2022-08-15 20:54:51,很酷，打戏好看的。有点《双旗镇刀客》+《东邪西毒》,30,0
xiangkaiad,2022-06-13 17:26:46,风格、语言、色彩、动作一气呵成，虽有瑕疵，但瑕不掩瑜，毕竟资源有限，据说500万。别说5个亿，估计5000万即可封神！加油！谢苗！江湖气质不差！看好你！,40,1
1w.,2022-06-18 02:12:00,没什么剧情 但是打的挺爽。,30,0
闭卷考试,2022-06-18 23:09:01,意犹未尽,40,2
大頭皮鞋,2022-06-27 06:05:40,无需宏大叙事，节奏把握得不错的武侠，义薄云天的侠义之心,40,1
乔大路,2022-07-29 16:28:34,超出预期，低成本就巧用灯光布景，故事粗糙就用小手段拓展分支，打斗填补粗劣，导演在制作上很有想法，值得鼓励。,40,0
土卫六,2022-06-27 22:44:19,故事简单了点，但是贵在打斗精彩，行云流水，一气呵成！,40,0
椒王爷,2023-04-17 18:50:16,动作戏相当用心，细节到位。《疾速追杀》一样的剧情，快意恩仇，干脆利落。摄影和海报不错。,30,0
小小斌,2022-06-11 23:06:42,动作戏真多不错，故事比较简单。,30,0
井上多罗,2022-11-19 23:16:14,剧本是真的粗糙啊。。。。。但是拍的的确不错，有些拳拳到肉的感觉.。,30,0
另外一位同志,2023-01-17 21:43:02,"套路，但有用。

琴娘死的可惜。

动作戏是限于预算吗？打的还是不过瘾，但反而有一种古龙式的美和余韵，尤其最后一场大战，漫天飞雪好杀人。

我希望的结局:宇文英身上插13把剑，放到船上，顺水漂，全城百姓都看。他怎么对待琴娘，瞎子也怎么对待他。

看完之后想看《座头市》。",40,4
浩哥有料,2022-07-17 11:55:14,只能说，不过如此，算不上粗制滥造，但也才刚刚及格。女演员们的网红脸太出戏啦,30,0
隐,2022-06-03 18:41:47,中小成本的武侠片，高潮戏用心发力，动作和舞台式的布景设计让人眼前一亮。上次觉得还算不错的武侠片已经是绣春刀了。,40,4
霾桑 等108个人,2022-09-04 21:40:11,不错。一个人对抗一个庞大势力。深得古龙小说的奥义。这个势力够恶、够狠，主角复仇也狠。人物前史睢阳战场、凉州风情、服化等等，跟唐中期背景也都能很轻巧地有机结合。须生扮相适合谢苗。,40,0
西北有高楼,2022-06-11 21:44:45,堪称自徐浩峰新作被雪藏以来难得的武侠佳作。,40,1
源源源源源er.,2022-06-19 17:33:58,这才是真正在演戏的汉子吧，哪怕演得是个瞎子也能看出其英勇狭义的一面，真的帅死！！侠之大者，为国为民，除暴安良，演员谢苗打斗场景全部都是亲身上阵，功夫也是毫不掺假。虽然武侠片终究还是不可能回到它们的巅峰时代，但是至少可以看出导演与演员在这部影片中的诚意，故事脉络并不复杂，但还是令人看得热血又感动，震撼又矛盾。毕竟，打斗不是为了装酷的花拳绣腿，剧情也不掺杂傻白甜的爱情故事，可以看出整个故事充满了狭义与道义，责任与无畏的深思。故事里，有这样一双错骨手，亦有那样一把听风刀，有如此一招楼兰斩，亦有这般一颗侠义心！,40,1
伍肆伍,2022-06-14 17:24:50,中华爱马瞎士单刀尽屠一个黑帮，简单快进的人物互动，人间不太平，以武犯太岁的那味，联系三日前之唐山，男儿当如此，不惭世上英。还我狗命都4了，续集可以安排一下。,40,0
日出Sunrise,2022-06-06 11:03:45,不错，比雪中悍刀行好看,30,0
frontboy,2022-06-17 23:55:16,取景和调色不错，后期剪辑过关，但是故事简单漏洞太多，也有矫揉造作的情节，作为网大及格。,30,0
小江湖骗子林羽竹,2022-12-20 19:32:48,很干脆利落，充满勇气的74分钟片长，简洁的故事，香港武术班子的正常发挥，唐朝武侠版《john wick》《座头市》。缺点还是剧本稍微差了一些，台词不太行，以及剧组是真没啥钱。以网大标准而言绝对是佳作了，适合当爽片消遣。,40,0
发际线靠后,2022-07-12 17:33:03,就这个环境下，能拍成这样相当不错了。,40,0
Spy Liu🌈,2022-11-15 22:01:14,还算是在预算范围里面把故事讲好了，动作戏还算不错的。,30,1
yo,2022-07-25 01:51:21,动作戏尚可,30,0
oranges,2022-07-03 10:38:56,"《座头市》+《浪客剑心》的设定，服装道具、动作设计也偏向日本剑戟片，要不找些日本演员得了...
好在故事还算流畅紧凑，摄影也不错。
谢苗配音（不知道是否是他原声）略微出戏，女主演技堪称灾难",30,1
Sundance小千,2022-07-09 20:11:35,张彻内核的复仇武侠片，有座头市的影子，故事简单，一路杀杀杀，可以说是网大制作天花板了。,40,0
点击即刻爆炸,2022-06-05 23:46:04,动作真好看，剧情太多问题了。,30,0
发呆中,2022-06-20 22:47:53,先说缺点：打戏没力道，影楼风建筑和5毛特效也感人，除了男主和宇文英其他演员们也比较素人。但是美学、台词和武侠感可以。作为一部小成本网大，单单能讲好一个故事这一点，就比近几年的国产商业电影好太多。ps:极限一换一，最后宇文英竟死得那么快，有点可惜。,30,0
龙王良马,2023-01-15 12:21:10,有东西，但又没那么多东西，刚上的时候鼓励了很多五星，现在不需要热度了，我可以稳当的打个三星了。,30,0
花都满,2022-07-17 15:57:07,中国网大请照着这个方向卷,40,1
GAKI,2022-07-10 22:13:31,3.5，虽然74分钟，但是完成度很高，感觉很好，尤其划剑出火那一场打斗很帅，整体的武打场面都很好看，近年来少有的干净利落的武侠电影。,30,1
逆转命运的一年,2022-06-03 20:36:53,有几个场景仿佛看到了8，90年代香港武侠片江湖感的残影，夕阳，瘦马，野火，酒壶，残剑，漫天飞雪，孤独旁白，徐克，李仁港的既视感，但故事什么的就真的一塌糊涂。但网大做到这种水平已经很惊喜了，比某些上星剧的制作都精致。,30,7
金玉宝,2022-06-03 12:56:23,"拳拳到肉的武打场景，娴熟流畅的刀马功底，不愧是武打童星出身！
想来大家对谢苗的印象大多是他和李连杰一起出演的那部电影，甚至可以说是记忆犹新。长大后的他却渐渐消失在观众的眼中，直到《目中无人》，尤其是“雨夜遇袭”的打斗场面，让人再次感受到了谢苗的武打功底，以及精湛演技。故事的开始，弱质女流新婚之日惨遭灭门，盲眼剑客因缘际会之下为了一句公道，起了怜悯之心，却逐渐被卷入一场势力庞大的黑暗争斗之中，他的身份来历也慢慢的被揭开……
其实在谢苗的身上，有一股演艺圈很难得的硬汉劲儿。《目中无人》的武打场面也因此变得非常值得一看。在如今老一辈武打明星渐渐隐退的大背景下，希望《目中无人》能够再掀起一些波澜。",40,3
tiiiiin,2022-06-27 13:32:04,"腔调氛围拿住了。武打场面也不差。
剧情比较平淡，但整体很流畅。
配角们的表演可以再提高提高。",40,0
万户,2023-03-01 16:08:14,作为网大确实是探索了一条武侠电影的模式，90 min 内的时长，故事尽量简单些，也许是以后武侠的新出路。,40,0
张玖漓,2022-06-03 17:41:38,抄作文座头市，不及格,20,18
Lethal  Point,2022-06-04 17:48:24,谢苗可惜了，个人确实是锐意进取，奈何拿不到好资源只能常年在网大里打滚。继去年的东北版《致命武器》后又来部中唐版《座头市》。打戏非常流畅服化道运镜及格线以上就是剧本太老套，叙事和人物弧光不完整。这题材再打磨下可以更好的……,30,3
zzfznp,2022-07-17 22:35:11,盲侠座头乙。设定才是最无敌的，这电影里设定成乙无敌，有没有眼睛跟琦玉有没有头发一样无关紧要。宇文拿箭射人这个手法和2010年看的《十三刺客》里也是一样，那部片血腥得多，三池崇史的暴力风格。看完才知道成乙是谢苗，完全认不出来。,30,1
